"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Depth+Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","Depth+Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69352.154176863,69447.3318425358,0.00106,NA,13.91,0,3651.651,3602.169,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.te.Temperature.Min+HA_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.te.Temperature.Min+HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69366.594740361,69495.7104943601,0.00149,NA,19.24,0,3666.092,3650.547,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA+Temperature.Min.by.SY_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",69368.56480969,69466.5016750335,0.00139,NA,14.91,0,3668.062,3621.338,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Dissolved.oxygen.Min+HA_PA+SY_PA+Temperature.Min.by.SY_PA","Dissolved.oxygen.Min+HA_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",69371.0568126159,69449.4359112826,0.00155,NA,11.96,0,3670.554,3604.273,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Dissolved.oxygen.Min+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69372.5037982189,69482.9539769153,0.00155,NA,16.53,0,3672.001,3637.791,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+HA_PA+SY_PA+Temperature.Min.by.SY_PA","Dissolved.oxygen.Min.by.SY_PA+HA_PA+SY_PA+Temperature.Min.by.SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = SY_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",69395.0456538538,69480.047920131,0.00153,NA,12.96,0,3694.543,3634.885,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Dissolved.oxygen.Min.by.Sand+HA_PA+Sand+Temperature.Min","Dissolved.oxygen.Min.by.Sand+HA_PA+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",69415.8556311903,69482.6005455926,0.00135,NA,10.09,0,3715.353,3637.437,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+Dist_To_Shore+HA_PA+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69416.6172762618,69497.1534701702,0.00112,NA,12.03,0,3716.115,3651.99,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.Rocks+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","BottomVegCover.by.Rocks+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",69427.5516479992,69558.0842516133,0.00104,NA,20.87,1,3727.049,3712.921,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River+HA_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+Dist_To_River+HA_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69454.0524134911,69545.2294922591,0.00156,NA,13.74,0,3753.55,3700.066,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min","Depth+Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69459.7774514856,69538.144473673,0.00108,NA,11.38,0,3759.275,3692.981,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Mud+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+HA_PA+Mud+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",69464.3841337473,69542.7527072503,0.00156,NA,11.95,0,3763.881,3697.589,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",69466.4320217526,69596.9517852441,0.00104,NA,19.87,0,3765.929,3751.788,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",69504.9463542311,69589.8692332653,0.00155,NA,12.95,0,3804.444,3744.706,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Rocks+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+HA_PA+Rocks+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",69514.4650464068,69592.8371797205,0.00155,NA,11.95,0,3813.962,3747.674,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69515.8005054012,69633.8959444659,0.00108,NA,17.41,0,3815.298,3788.733,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Sand+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+HA_PA+Sand+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",69522.473346527,69600.8459079709,0.00155,NA,11.96,0,3821.971,3755.683,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Sand+Temperature.Min.by.Sand","Dissolved.oxygen.Min+HA_PA+Sand+Temperature.Min.by.Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",69530.9163044969,69609.2940439921,0.00156,NA,11.95,0,3830.414,3764.131,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min","Dissolved.oxygen.Min+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69542.3873540648,69620.2176166933,0.00156,NA,11.71,0,3841.885,3775.054,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth.by.HA_PA+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","Depth.by.HA_PA+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","s(Depth, by = HA_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69550.3183804095,69678.7877135692,0.00167,NA,18.66,0,3849.816,3833.624,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",69556.4264840474,69622.1224730299,0.00155,NA,10.98,1,3855.924,3776.959,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Mud+Temperature.Min","Dissolved.oxygen.Min+HA_PA+Mud+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Mud",69556.4558435714,69615.2495752964,0.00156,NA,8.98,0,3855.953,3770.086,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_River+HA_PA+Temperature.Min","Dissolved.oxygen.Min+Dist_To_River+HA_PA+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA",69566.2010551538,69637.0392487608,0.00156,NA,10.76,0,3865.698,3791.876,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Sand","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",69571.8871852408,69702.4182195519,0.00105,NA,19.88,0,3871.384,3857.255,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",69574.8964261003,69698.9072453413,0.00105,NA,18.88,0,3874.394,3853.744,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Mud+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Mud+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",69578.7318821778,69665.2323226835,0.00108,NA,12.96,0,3878.229,3820.069,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River+HA_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River+HA_PA+Temperature.Min.by.HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69582.8622099799,69682.2968583972,0.00108,NA,14.86,0,3882.359,3837.134,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min+HA_PA+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",69598.754242618,69657.5578467922,0.00156,NA,9.98,1,3898.251,3812.395,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+Temperature.Min","Dissolved.oxygen.Min.by.Rocks+HA_PA+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",69601.2422592619,69666.587123419,0.00155,NA,9.98,0,3900.739,3821.424,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Rocks+Temperature.Min","Dissolved.oxygen.Min+HA_PA+Rocks+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Rocks",69609.8891008444,69668.6827951235,0.00156,NA,8.98,0,3909.386,3823.519,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River.by.HA_PA+HA_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69610.9352030694,69710.8244552635,0.00109,NA,14.78,0,3910.432,3865.661,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","Depth+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69615.8499708804,69720.8311666453,0.00167,NA,15.74,0,3915.347,3875.668,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+SY_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+HA_PA+SY_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",69618.9775443558,69697.3446955562,0.00155,NA,11.95,0,3918.475,3852.181,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Dissolved.oxygen.Min+HA_PA+Sand+Temperature.Min","Dissolved.oxygen.Min+HA_PA+Sand+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + Sand",69624.7934241358,69683.590193724,0.00156,NA,8.98,0,3924.291,3838.427,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Sand+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Sand+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",69627.2293207607,69713.8486938252,0.00108,NA,13,0,3926.727,3868.685,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min+HA_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69630.5947690937,69702.4383977779,0.00155,NA,10.95,0,3930.092,3857.275,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Rocks+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Rocks+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",69646.0020885618,69732.5410861441,0.00108,NA,12.96,0,3945.499,3887.378,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Sand+Temperature.Min.by.Sand","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Sand+Temperature.Min.by.Sand","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",69654.2570309137,69741.7055578769,0.0011,NA,13.14,0,3953.754,3896.542,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Mud+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",69660.7966166987,69729.4780301014,0.0011,NA,10.28,0,3960.294,3884.315,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+Dist_To_River+HA_PA+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+Dist_To_River+HA_PA+Temperature.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69685.5401803497,69766.4030273244,0.0011,NA,11.99,0,3985.037,3921.24,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Sand+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Sand+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Sand",69710.7274872478,69778.4566721158,0.0011,NA,10.18,0,4010.225,3933.293,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+SY_PA+Temperature.Min","Dissolved.oxygen.Min+HA_PA+SY_PA+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA + SY_PA",69716.7601662547,69775.5544441071,0.00156,NA,8.98,0,4016.257,3930.391,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Rocks+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + HA_PA + Rocks",69721.3429948938,69790.5094405918,0.0011,NA,11.33,1,4020.84,3945.346,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min+HA_PA+Temperature.Min","Dissolved.oxygen.Min+HA_PA+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + HA_PA",69730.5197432748,69782.7847457623,0.00156,NA,7.98,0,4030.017,3937.621,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Rocks+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Rocks+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Rocks",69732.9717246755,69802.9333933756,0.0011,NA,10.43,0,4032.469,3957.77,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",69737.7739467016,69824.3393620515,0.00107,NA,12.99,0,4037.271,3979.176,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Depth.te.Dissolved.oxygen.Min+Dist_To_Shore.by.HA_PA+HA_PA","Depth.te.Dissolved.oxygen.Min+Dist_To_Shore.by.HA_PA+HA_PA","s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69741.2126842732,69870.1538679307,0.00109,NA,18.91,0,4040.71,4024.991,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min.by.HA_PA","s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69749.1768951854,69829.1951124606,0.00108,NA,11.99,0,4048.674,3984.032,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+TH_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA+TH_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA + TH_PA",69754.2843717273,69854.7606540659,0.00172,NA,15.11,0,4053.782,4009.597,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"Depth.te.Dissolved.oxygen.Min+Dist_To_Shore+HA_PA","Depth.te.Dissolved.oxygen.Min+Dist_To_Shore+HA_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69815.126832518,69932.643663186,0.00109,NA,17.44,0,4114.624,4087.48,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+HA_PA+SY_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + SY_PA",69826.0416846398,69894.1658072673,0.00109,NA,10.22,0,4125.539,4049.002,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min","Dissolved.oxygen.Min.by.HA_PA+HA_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA",69839.2366832359,69901.025309324,0.0011,NA,9.24,0,4138.734,4055.862,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Dist_To_River.by.HA_PA+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","Dist_To_River.by.HA_PA+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69857.3312594196,69989.9762925608,0.00168,NA,19.82,0,4156.828,4144.813,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_Shore.by.Seagrass_PA+Seagrass_PA","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_Shore.by.Seagrass_PA+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",69905.6756401201,70055.6973765539,0.00105,NA,22.76,0,4205.173,4210.534,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Dist_To_River+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","Dist_To_River+Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",69958.4426276303,70073.4681311276,0.00169,NA,17.03,0,4257.94,4228.305,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.HA_PA+HA_PA+Mud","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore.by.HA_PA+HA_PA+Mud","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + Mud",69961.4128587284,70045.5563069854,0.00115,NA,12.26,0,4260.91,4200.393,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
