"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Depth+Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore","Depth+Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"")",2.00078462142315,8.53699581871777,0,NA,5,4,0,0,0.001,0.003,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Salinity.Min","BottomVegCover+Depth+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142315,8.53699581871777,0,NA,4,3,0,0,0.001,0.003,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River+Salinity.Min","Depth+Dist_To_River+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142316,8.53699581871779,0,NA,4,3,0,0,0.001,0.003,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore+Temperature.Min","BottomVegCover+Depth+Dist_To_Shore+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2.00078462142319,8.53699581871792,0,NA,5,4,0,0,0.001,0.003,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River+Dist_To_Shore+Temperature.Min","Depth+Dist_To_River+Dist_To_Shore+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2.00078462142319,8.53699581871794,0,NA,5,4,0,0,0.001,0.003,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2.00078462142322,8.53699581871805,0,NA,4,3,0,0,0.001,0.003,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2.00078462142326,8.53699581871821,0,NA,5,4,0,0,0.001,0.003,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore+Temperature.Min","Dissolved.oxygen.Min+Dist_To_River+Dist_To_Shore+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2.00078462142326,8.53699581871822,0,NA,5,4,0,0,0.001,0.003,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth+Temperature.Min.te.BottomVegCover","Depth+Temperature.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142327,8.53699581871828,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","Depth+Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2.00078462142329,8.53699581871837,0,NA,5,4,0,0,0.001,0.003,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth+Primary.productivity.Max.te.BottomVegCover","Depth+Primary.productivity.Max.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Primary.productivity.Max, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.0007846214233,8.53699581871841,0,NA,3,2,0,0,0.001,0.003,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.BottomVegCover","Depth+Dissolved.oxygen.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142331,8.53699581871845,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Depth.te.Salinity.Min+Dist_To_Shore.te.BottomVegCover","Depth.te.Salinity.Min+Dist_To_Shore.te.BottomVegCover","te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142334,8.53699581871855,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.BottomVegCover","Depth+Dist_To_Shore.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142343,8.53699581871895,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude","BottomVegCover+Depth.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142344,8.53699581871898,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Salinity.Min","BottomVegCover+Dist_To_Shore.te.Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142345,8.53699581871903,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover","Depth.te.BottomVegCover","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142347,8.5369958187191,0,NA,2,1,0,0,0.001,0.003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Salinity.Min","Dist_To_River+Dist_To_Shore.te.Salinity.Min","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142349,8.53699581871919,0,NA,3,2,0,0,0.001,0.003,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dist_To_Shore+Salinity.Min","Dist_To_Shore+Salinity.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142351,8.5369958187193,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.Salinity.Min","Depth+Dist_To_River.te.Salinity.Min","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142352,8.53699581871934,0,NA,3,2,0,0,0.001,0.003,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore+Salinity.Min","BottomVegCover+Dist_To_Shore+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142355,8.53699581871945,0,NA,4,3,0,0,0.001,0.003,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore+Salinity.Min","Dist_To_River+Dist_To_Shore+Salinity.Min","s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142355,8.53699581871947,0,NA,4,3,0,0,0.001,0.003,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore+Salinity.Min","Depth+Dist_To_Shore+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142359,8.53699581871962,0,NA,4,3,0,0,0.001,0.003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Latitude","Dist_To_River+Dist_To_Shore.te.Latitude","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.0007846214236,8.53699581871968,0,NA,3,2,0,0,0.001,0.003,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Salinity.Min.te.BottomVegCover","Depth+Salinity.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142362,8.53699581871976,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore+Salinity.Min","BottomVegCover+Depth+Dist_To_Shore+Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142362,8.53699581871977,0,NA,5,4,0,0,0.001,0.003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth.te.Latitude+Dist_To_River","Depth.te.Latitude+Dist_To_River","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142362,8.53699581871978,0,NA,3,2,0,0,0.001,0.003,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dist_To_River+Dist_To_Shore+Salinity.Min","Depth+Dist_To_River+Dist_To_Shore+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"")",2.00078462142363,8.53699581871979,0,NA,5,4,0,0,0.001,0.003,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Latitude","Depth.te.BottomVegCover+Latitude","s(Latitude, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142369,8.53699581872006,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Depth","BottomVegCover.te.Latitude+Depth","s(Depth, k = 4, bs = ""ts"") + te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142373,8.53699581872024,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.Salinity.Min","Depth+Dist_To_Shore.te.Salinity.Min","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142384,8.53699581872069,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.BottomVegCover+Latitude","Depth+Dist_To_Shore.te.BottomVegCover+Latitude","s(Depth, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142385,8.53699581872073,0,NA,4,3,0,0,0.001,0.003,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max","Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max","s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142392,8.53699581872106,0,NA,3,2,0,0,0.001,0.003,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Latitude","BottomVegCover+Dist_To_Shore.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142393,8.53699581872108,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142396,8.53699581872121,0,NA,3,2,0,0,0.001,0.003,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore.te.BottomVegCover","Dissolved.oxygen.Min+Dist_To_Shore.te.BottomVegCover","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142399,8.53699581872133,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.Latitude","Depth+Dist_To_River.te.Latitude","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142401,8.53699581872143,0,NA,3,2,0,0,0.001,0.003,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dist_To_River+Dist_To_Shore.te.Latitude","Depth+Dist_To_River+Dist_To_Shore.te.Latitude","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142406,8.53699581872166,0,NA,4,3,0,0,0.001,0.003,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_Shore.te.Salinity.Min","Depth.te.BottomVegCover+Dist_To_Shore.te.Salinity.Min","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142413,8.53699581872194,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.Latitude","Depth+Dist_To_Shore.te.Latitude","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142416,8.53699581872207,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.te.Salinity.Min","BottomVegCover+Depth+Dist_To_Shore.te.Salinity.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142419,8.53699581872221,0,NA,4,3,0,0,0.001,0.003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min","Depth.te.Temperature.Min","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2.0007846214242,8.53699581872224,0,NA,2,1,0,0,0.001,0.003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_River+Dist_To_Shore.te.Salinity.Min","Depth+Dist_To_River+Dist_To_Shore.te.Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142423,8.53699581872237,0,NA,4,3,0,0,0.001,0.003,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min.te.BottomVegCover","Depth.te.Temperature.Min+Dissolved.oxygen.Min.te.BottomVegCover","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142434,8.53699581872283,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Temperature.Min","Dissolved.oxygen.Min.te.BottomVegCover+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142437,8.53699581872295,0,NA,3,2,0,0,0.001,0.003,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Temperature.Min","Dist_To_Shore.te.BottomVegCover+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142437,8.53699581872298,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_Shore.te.BottomVegCover","Depth.te.Temperature.Min+Dist_To_Shore.te.BottomVegCover","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142446,8.53699581872333,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Salinity.Min.te.BottomVegCover","Depth.te.Dist_To_Shore+Salinity.Min.te.BottomVegCover","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142446,8.53699581872333,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.te.Latitude","BottomVegCover+Depth+Dist_To_Shore.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2.00078462142451,8.53699581872357,0,NA,4,3,0,0,0.001,0.003,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max","Depth+Dist_To_Shore.te.BottomVegCover+Primary.productivity.Max","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142456,8.53699581872376,0,NA,4,3,0,0,0.001,0.003,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Temperature.Min","BottomVegCover+Depth.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142456,8.53699581872376,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_River","Depth.te.Temperature.Min+Dist_To_River","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142459,8.53699581872392,0,NA,3,2,0,0,0.001,0.003,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.Latitude+Dist_To_Shore.te.BottomVegCover","Depth.te.Latitude+Dist_To_Shore.te.BottomVegCover","te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142461,8.536995818724,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Primary.productivity.Max","Depth.te.BottomVegCover+Primary.productivity.Max","s(Primary.productivity.Max, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142464,8.53699581872412,0,NA,3,2,0,0,0.001,0.003,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","Depth+Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142469,8.53699581872431,0,NA,4,3,0,0,0.001,0.003,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Dist_To_River.te.Salinity.Min","Depth.te.Dist_To_Shore+Dist_To_River.te.Salinity.Min","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142473,8.5369958187245,0,NA,3,2,0,0,0.001,0.003,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_Shore.te.BottomVegCover","Depth+Dissolved.oxygen.Min+Dist_To_Shore.te.BottomVegCover","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142473,8.53699581872451,0,NA,4,3,0,0,0.001,0.003,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min","Dissolved.oxygen.Min.te.Temperature.Min","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142474,8.53699581872453,0,NA,2,1,0,0,0.001,0.003,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_Shore.te.BottomVegCover","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_Shore.te.BottomVegCover","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142488,8.53699581872515,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Depth.te.Salinity.Min+Dist_To_Shore","Depth.te.Salinity.Min+Dist_To_Shore","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Depth, Salinity.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142492,8.53699581872529,0,NA,3,2,0,0,0.001,0.003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Temperature.Min","Depth.te.BottomVegCover+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142493,8.53699581872533,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.Primary.productivity.Max","Dist_To_Shore.te.Primary.productivity.Max","te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts""))",2.000784621425,8.53699581872565,0,NA,2,1,0,0,0.001,0.003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dissolved.oxygen.Min","Depth.te.BottomVegCover+Dissolved.oxygen.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142502,8.53699581872574,0,NA,3,2,0,0,0.001,0.003,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_Shore+Salinity.Min.te.BottomVegCover","Dist_To_Shore+Salinity.Min.te.BottomVegCover","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Salinity.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142507,8.53699581872595,0,NA,3,2,0,0,0.001,0.003,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2.0007846214251,8.53699581872606,0,NA,3,2,0,0,0.001,0.003,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.BottomVegCover+Temperature.Min","Depth+Dissolved.oxygen.Min.te.BottomVegCover+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142511,8.53699581872613,0,NA,4,3,0,0,0.001,0.003,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2.00078462142513,8.53699581872621,0,NA,3,2,0,0,0.001,0.003,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_Shore","Depth.te.Dist_To_Shore","te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts""))",2.0007846214252,8.53699581872651,0,NA,2,1,0,0,0.001,0.003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Depth+Dist_To_Shore.te.BottomVegCover+Temperature.Min","Depth+Dist_To_Shore.te.BottomVegCover+Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2.00078462142523,8.53699581872663,0,NA,4,3,0,0,0.001,0.003,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
