"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_Shore.te.BottomVegCover+Latitude.by.Sand+Sand","Dist_To_Shore.te.BottomVegCover+Latitude.by.Sand+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",2603.53460340828,2703.29302149135,0.01244,NA,11.78,1,14.091,41.13,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"")",2603.57163814317,2671.66282481033,0.01181,NA,7.82,0,14.128,9.5,0,0.004,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Latitude.by.Mud+Mud+Seagrass_PA","Dist_To_Shore.by.Seagrass_PA+Latitude.by.Mud+Mud+Seagrass_PA","s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",2603.79181938597,2677.02580152468,0.00795,NA,8.81,0,14.348,14.863,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"BottomVegCover.by.Mud+Depth.te.Temperature.Min+Mud","BottomVegCover.by.Mud+Depth.te.Temperature.Min+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",2604.19325638474,2719.28659548248,0.01266,NA,12.51,0,14.749,57.123,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Temperature.Min+Dissolved.oxygen.Min","BottomVegCover+Depth.te.Temperature.Min+Dissolved.oxygen.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2604.84970285172,2710.37995038743,0.01288,NA,11.56,0,15.406,48.217,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude+ST_Oysters","Dist_To_Shore.te.BottomVegCover+Latitude+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2605.19840882897,2703.52557419574,0.01245,NA,10.75,0,15.755,41.362,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover+Depth.by.Sand+Latitude.by.Sand+Sand","BottomVegCover+Depth.by.Sand+Latitude.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",2605.20381851139,2687.71459903559,0.01278,NA,11.52,2,15.76,25.551,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude+Rocks","Dist_To_Shore.te.BottomVegCover+Latitude+Rocks","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2605.26782685949,2703.64674522043,0.01245,NA,10.76,0,15.824,41.483,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude+Sand","Dist_To_Shore.te.BottomVegCover+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",2605.27678766316,2703.66881103139,0.01244,NA,10.76,0,15.833,41.506,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Dissolved.oxygen.Min+Temperature.Min","BottomVegCover+Dist_To_Shore.te.Dissolved.oxygen.Min+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts""))",2605.37696952841,2681.97046247079,0.01249,NA,8.38,0,15.933,19.807,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Mud","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",2605.53942924628,2692.01435377888,0.01234,NA,9.73,0,16.096,29.851,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude+Dist_To_River","BottomVegCover+Depth.te.Latitude+Dist_To_River","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts""))",2605.7114131896,2715.73642963927,0.01184,NA,12.28,0,16.268,53.573,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_Shore","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_Shore","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2605.96501610467,2691.16712954617,0.01185,NA,9.18,0,16.521,29.004,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Dist_To_Shore.te.Dist_To_River","BottomVegCover.te.Latitude+Dist_To_Shore.te.Dist_To_River","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",2605.9654636096,2714.29006078179,0.01298,NA,12.02,0,16.522,52.127,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_Shore+Temperature.Min","Dissolved.oxygen.Min.te.BottomVegCover+Dist_To_Shore+Temperature.Min","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2606.0131817796,2689.10567388356,0.01185,NA,9.24,0,16.569,26.942,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude","BottomVegCover+Depth.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts""))",2606.05263489212,2709.40609721575,0.01183,NA,11.29,0,16.609,47.243,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River.te.Latitude+Mud","BottomVegCover+Dist_To_River.te.Latitude+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_River, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud",2606.22452668669,2699.62117750483,0.0132,NA,10.59,0,16.781,37.458,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Mud+Temperature.Min","BottomVegCover+Dissolved.oxygen.Min+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud",2606.54173953299,2675.08589191198,0.01235,NA,8.05,0,17.098,12.923,0,0.001,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Mud+Temperature.Min.by.Mud","Dist_To_Shore.te.BottomVegCover+Mud+Temperature.Min.by.Mud","s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",2606.633803781,2721.80929971775,0.01171,NA,12.48,0,17.19,59.646,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude.by.ST_Oysters+ST_Oysters","Dist_To_Shore.te.BottomVegCover+Latitude.by.ST_Oysters+ST_Oysters","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2606.67695149909,2710.76660573498,0.01243,NA,11.76,0,17.233,48.603,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.te.BottomVegCover+Mud+Temperature.Min","Dissolved.oxygen.Min.te.BottomVegCover+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",2606.72584663378,2704.55559302993,0.01244,NA,10.57,0,17.282,42.392,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","Depth.te.Dissolved.oxygen.Min+Temperature.Min.te.BottomVegCover","te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2606.74842700057,2731.52226983244,0.01273,NA,13.69,0,17.305,69.359,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore+Latitude","BottomVegCover+Dist_To_Shore+Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"")",2606.95507863542,2666.84797556657,0.01244,NA,6.95,0,17.511,4.685,0,0.047,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore+Latitude","BottomVegCover+Depth+Dist_To_Shore+Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"")",2606.95525620931,2666.84915297785,0.01244,NA,7.95,1,17.511,4.686,0,0.047,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Dist_To_Shore+Latitude","BottomVegCover+Dist_To_River+Dist_To_Shore+Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"")",2607.16375557754,2671.7370359049,0.01245,NA,7.95,0,17.72,9.574,0,0.004,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min.te.BottomVegCover","Depth.te.Temperature.Min+Dissolved.oxygen.Min.te.BottomVegCover","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2607.32326198228,2728.13913008336,0.01292,NA,12.89,0,17.879,65.976,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude+ST_Oysters","BottomVegCover+Depth.te.Latitude+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2607.61859799174,2719.07786766787,0.01183,NA,12.3,0,18.175,56.915,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.Mud+Depth.by.Mud+Mud+Temperature.Min","BottomVegCover.by.Mud+Depth.by.Mud+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud",2607.70854921172,2698.08012029795,0.01207,NA,11.34,1,18.265,35.917,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand","BottomVegCover+Dist_To_Shore.by.Sand+Latitude.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",2607.74105323462,2682.80747606919,0.01238,NA,9.9,1,18.297,20.644,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover.by.Sand+Depth.by.Sand+Latitude+Sand","BottomVegCover.by.Sand+Depth.by.Sand+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + Sand",2607.79911103316,2696.07212807233,0.01286,NA,11.5,1,18.355,33.909,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Oysters+Depth.te.Latitude+ST_Oysters","BottomVegCover.by.ST_Oysters+Depth.te.Latitude+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",2607.88692026519,2719.42521206479,0.0118,NA,13.3,1,18.443,57.262,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover+Dist_To_Shore+Latitude.by.Sand+Sand","BottomVegCover+Dist_To_Shore+Latitude.by.Sand+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",2607.93172043678,2675.79824535545,0.01235,NA,8.9,1,18.488,13.635,0,0.001,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude+Rocks","BottomVegCover+Depth.te.Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2607.99914282345,2719.34393708392,0.01183,NA,12.29,0,18.555,57.181,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover+Depth.te.Latitude+Sand","BottomVegCover+Depth.te.Latitude+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand",2608.00177337256,2719.3428849653,0.01184,NA,12.29,0,18.558,57.18,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Dist_To_River.te.BottomVegCover+Latitude+Mud","Dist_To_River.te.BottomVegCover+Latitude+Mud","s(Latitude, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",2608.02566688266,2712.15435414434,0.01355,NA,11.49,0,18.582,49.991,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"Dist_To_Shore.te.BottomVegCover+Latitude.by.Rocks+Rocks","Dist_To_Shore.te.BottomVegCover+Latitude.by.Rocks+Rocks","s(Latitude, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2608.04975174582,2706.6348821055,0.0123,NA,11.78,1,18.606,44.472,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore.te.Temperature.Min","BottomVegCover+Dissolved.oxygen.Min+Dist_To_Shore.te.Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",2608.06378756592,2694.1417416776,0.01213,NA,9.33,0,18.62,31.978,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Depth.by.Mud+Latitude.by.Mud+Mud","BottomVegCover.by.Mud+Depth.by.Mud+Latitude.by.Mud+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Latitude, by = Mud, k = 4, bs = ""ts"") + Mud",2608.24943307406,2715.87388835139,0.01397,NA,13.12,1,18.806,53.711,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","BottomVegCover+Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",2608.30774284589,2684.56012011679,0.0123,NA,9.05,0,18.864,22.397,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Depth.te.Dist_To_River","BottomVegCover.te.Latitude+Depth.te.Dist_To_River","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",2608.31625445829,2743.76426696528,0.01341,NA,14.48,0,18.872,81.601,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Dist_To_River+Latitude","Depth.te.BottomVegCover+Dist_To_River+Latitude","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2608.4084786011,2713.83413742443,0.01312,NA,11.91,0,18.965,51.671,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Sand+Depth.by.Sand+Latitude.by.Sand+Sand","BottomVegCover.by.Sand+Depth.by.Sand+Latitude.by.Sand+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand",2608.63939905106,2696.38372909597,0.01265,NA,12.47,2,19.196,34.22,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Depth.te.BottomVegCover+Latitude","Depth.te.BottomVegCover+Latitude","s(Latitude, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2608.76072547853,2707.44168459217,0.01308,NA,10.88,0,19.317,45.278,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore+Latitude+ST_Oysters","BottomVegCover+Dist_To_Shore+Latitude+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + ST_Oysters",2608.80643111851,2676.65310880137,0.01243,NA,7.95,0,19.363,14.49,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover+Dist_To_Shore+Latitude+Rocks","BottomVegCover+Dist_To_Shore+Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Rocks",2608.95338639184,2676.80414422811,0.01244,NA,7.95,0,19.51,14.641,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore+Mud+Temperature.Min","BottomVegCover+Dist_To_Shore+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud",2608.96364610144,2675.77816149947,0.01126,NA,7.8,0,19.52,13.615,0,0.001,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore+Latitude+Sand","BottomVegCover+Dist_To_Shore+Latitude+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + Sand",2608.97323631987,2676.79444776175,0.01243,NA,7.94,0,19.529,14.631,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Dist_To_Shore.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min","Dist_To_Shore.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Seagrass_PA, k = 4, bs = ""ts"") + Mud + Seagrass_PA",2609.10403951448,2671.93833366056,0.00739,NA,7.75,0,19.66,9.775,0,0.004,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min+Dist_To_Shore+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts""))",2609.14291498763,2702.60427923729,0.01203,NA,10.47,0,19.699,40.441,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Latitude","BottomVegCover+Dist_To_Shore.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2609.31487307203,2685.23893978391,0.01144,NA,8.34,0,19.871,23.076,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Depth+Dist_To_Shore.te.Latitude","BottomVegCover+Depth+Dist_To_Shore.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2609.32183301622,2685.27550176313,0.01144,NA,9.34,1,19.878,23.112,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dissolved.oxygen.Min.te.Temperature.Min+Mud","BottomVegCover.by.Mud+Dissolved.oxygen.Min.te.Temperature.Min+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",2609.48510596502,2708.64430352664,0.01226,NA,10.79,0,20.041,46.481,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_River+Dist_To_Shore.te.Latitude","BottomVegCover+Dist_To_River+Dist_To_Shore.te.Latitude","s(BottomVegCover, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Latitude, k = 4, bs = c(""ts"", ""ts""))",2609.50148560696,2690.82910712487,0.01145,NA,9.34,0,20.058,28.666,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.by.Rocks+Latitude+Rocks","BottomVegCover+Dist_To_Shore.by.Rocks+Latitude+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Rocks, k = 4, bs = ""ts"") + Rocks",2609.60948286647,2677.49495888741,0.01243,NA,8.95,1,20.166,15.332,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.ST_Oysters+Dist_To_Shore+Latitude+ST_Oysters","BottomVegCover.by.ST_Oysters+Dist_To_Shore+Latitude+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2609.66126051941,2680.32560830629,0.01242,NA,8.96,1,20.217,18.162,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.Rocks+Depth.te.Latitude+Rocks","BottomVegCover.by.Rocks+Depth.te.Latitude+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2609.74621415934,2726.50583920805,0.01179,NA,13.28,0,20.302,64.343,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Mud+Dissolved.oxygen.Min+Mud+Temperature.Min","BottomVegCover.by.Mud+Dissolved.oxygen.Min+Mud+Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + Mud",2609.91461474584,2688.35733285919,0.01224,NA,9.11,0,20.471,26.194,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters","BottomVegCover.by.ST_Oysters+Dist_To_Shore.by.ST_Oysters+Latitude+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2610.09189629036,2678.12872721024,0.01238,NA,9.96,2,20.648,15.965,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.ST_Oysters+Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","BottomVegCover.by.ST_Oysters+Dist_To_Shore+Latitude.by.ST_Oysters+ST_Oysters","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2610.11255921969,2685.94383493688,0.01243,NA,9.95,1,20.669,23.781,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
