"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Depth+Dist_To_River.by.Mud+Mud+SY_PA","Depth+Dist_To_River.by.Mud+Mud+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",112.107981444916,155.854006805086,0.00046,NA,6,0,5.253,18.035,0.003,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dist_To_River.by.Mud+Mud+SY_PA","Depth.by.SY_PA+Dist_To_River.by.Mud+Mud+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + SY_PA",112.107981796059,155.8540065559,0.00048,NA,7,1,5.253,18.035,0.003,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth+Dist_To_River.by.ST_Mangroves+Rocks+ST_Mangroves","Depth+Dist_To_River.by.ST_Mangroves+Rocks+ST_Mangroves","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Rocks + ST_Mangroves",112.256501450895,155.60309604769,0.00266,NA,6,0,5.401,17.784,0.003,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Depth.te.Temperature.Min+Dist_To_River.te.Dissolved.oxygen.Min","Depth.te.Temperature.Min+Dist_To_River.te.Dissolved.oxygen.Min","te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts""))",112.266641151421,157.351154411299,0.00387,NA,4.8,0,5.412,19.532,0.003,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves",112.352214335692,161.581942722829,0.00327,NA,7,0,5.497,23.763,0.003,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Depth.by.TH_PA+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River.by.TH_PA+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River.by.TH_PA+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470793667628,148.312250743213,0.00098,NA,8,3,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River+TH_PA","Depth+Dissolved.oxygen.Min+Dist_To_River+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + TH_PA",112.470803971005,148.312239704416,0.00096,NA,5,0,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","Depth+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470810287496,148.312229868447,0.00098,NA,6,1,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River+TH_PA","Depth+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470810320299,148.312229818519,0.00093,NA,6,1,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470810612071,148.312228766339,0.00098,NA,7,2,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470810801752,148.312227286084,0.00097,NA,6,1,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","Depth.by.TH_PA+Dissolved.oxygen.Min+Dist_To_River.by.TH_PA+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470812242675,148.312218916281,0.00098,NA,7,2,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River.by.TH_PA+TH_PA","Depth+Dissolved.oxygen.Min.by.TH_PA+Dist_To_River.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + TH_PA",112.470814795142,148.312205342255,0.00093,NA,7,2,5.616,10.493,0.003,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.te.Temperature.Min+Dist_To_River+SY_PA","Depth.te.Temperature.Min+Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",112.48584488272,154.273827577127,0.00039,NA,4.94,0,5.631,16.455,0.003,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.te.Temperature.Min+Dist_To_River.by.SY_PA+SY_PA","Depth.te.Temperature.Min+Dist_To_River.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",112.485845009966,154.273827798912,0.00039,NA,5.94,1,5.631,16.455,0.003,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dist_To_River.te.Dissolved.oxygen.Min+Mud","Depth+Dist_To_River.te.Dissolved.oxygen.Min+Mud","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",112.655039319661,156.308013854924,0.00275,NA,5.33,0,5.8,18.489,0.003,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Mud+Mud","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Mud+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",112.710131642765,154.700206127796,0.00173,NA,5.64,0,5.855,16.881,0.002,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.by.Mud+Dist_To_Shore+Mud","Dissolved.oxygen.Min+Dist_To_River.by.Mud+Dist_To_Shore+Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",112.713780458575,151.773448777601,0.00088,NA,6,0,5.859,13.954,0.002,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River+Rocks","Depth+Dissolved.oxygen.Min+Dist_To_River+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + Rocks",112.744778915555,148.894126713407,0.00094,NA,5,0,5.89,11.075,0.002,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud","Depth.by.Mud+Dist_To_River.by.Mud+Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",112.814693364092,155.094935495004,0.00312,NA,6,0,5.96,17.276,0.002,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min.by.Mud","Depth.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min.by.Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud",112.814893282445,155.095927870596,0.00312,NA,8,2,5.96,17.277,0.002,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min","Depth.by.Mud+Dist_To_River.by.Mud+Mud+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",112.815027355687,155.096860817391,0.00312,NA,7,1,5.96,17.278,0.002,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max.by.Mud","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max.by.Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud",112.866016456287,148.044779596128,0.00098,NA,8,3,6.011,10.226,0.002,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",112.866074559121,148.045045951576,0.00098,NA,6,1,6.011,10.226,0.002,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Primary.productivity.Max","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",112.866115202637,148.045237385438,0.00098,NA,7,2,6.011,10.226,0.002,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Salinity.Min.by.Mud","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Salinity.Min.by.Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + s(Salinity.Min, by = Mud, k = 4, bs = ""ts"") + Mud",112.911704876067,148.436768443194,0.00098,NA,8,3,6.057,10.618,0.002,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.te.Dissolved.oxygen.Min+Mud","Dist_To_River.by.Mud+Dist_To_Shore.te.Dissolved.oxygen.Min+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",112.913558078994,152.283236657473,0.00109,NA,5.52,0,6.058,14.464,0.002,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min","Depth+Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",112.929247456759,145.49731669027,0.00187,NA,4.44,0,6.074,7.678,0.002,0.001,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Depth.te.Dist_To_River+Dissolved.oxygen.Min.te.Temperature.Min","Depth.te.Dist_To_River+Dissolved.oxygen.Min.te.Temperature.Min","te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",112.932547694909,161.724411695499,0.00225,NA,5.13,0,6.077,23.905,0.002,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Salinity.Min","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud",112.972297185761,148.983181656642,0.00098,NA,7,2,6.117,11.164,0.002,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves+TH_PA","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves+TH_PA","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + TH_PA",113.026216714604,161.679228486508,0.00098,NA,7,0,6.171,23.86,0.002,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+Sand+ST_Mangroves","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Sand + ST_Mangroves",113.059828383904,162.699250850666,0.00071,NA,7,0,6.205,24.88,0.002,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dist_To_River.te.Temperature.Min+Mud","Depth+Dist_To_River.te.Temperature.Min+Mud","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",113.068958900346,151.097544473228,0.00307,NA,4.65,0,6.214,13.278,0.002,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves","Depth.by.Mud+Dist_To_River.by.ST_Mangroves+Mud+ST_Mangroves","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + Mud + ST_Mangroves",113.070085650525,155.917435294218,0.00267,NA,7,1,6.215,18.098,0.002,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud+ST_Oysters","Depth.by.Mud+Dist_To_River.by.Mud+Mud+ST_Oysters","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",113.093754334715,162.87490173145,0.00064,NA,7,0,6.239,25.056,0.002,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.te.Dissolved.oxygen.Min+Dist_To_River+Mud","Depth.te.Dissolved.oxygen.Min+Dist_To_River+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",113.158673110085,154.989093197299,0.00396,NA,4.9,0,6.304,17.17,0.002,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+ST_Oysters","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+ST_Oysters","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",113.194796000101,155.820742332199,0.00062,NA,7,1,6.34,18.002,0.002,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Depth.by.Sand+Dist_To_River.te.Temperature.Min+Sand","Depth.by.Sand+Dist_To_River.te.Temperature.Min+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",113.213030781879,151.996579653578,0.00028,NA,5.71,1,6.358,14.177,0.002,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Dist_To_River.te.Temperature.Min+Sand","Depth+Dist_To_River.te.Temperature.Min+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",113.213049916652,151.996624382749,0.00026,NA,4.71,0,6.358,14.177,0.002,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Sand","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+Sand","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",113.219837145134,155.828593059544,5e-04,NA,7,1,6.365,18.009,0.002,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Rocks+Dist_To_River+Rocks","Depth+Dissolved.oxygen.Min.by.Rocks+Dist_To_River+Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",113.232950768021,149.171345701606,0.00098,NA,6,1,6.378,11.352,0.002,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+TH_PA","Dist_To_River.by.Mud+Dist_To_Shore.by.Mud+Mud+TH_PA","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",113.235651065566,155.111044001489,0.00075,NA,7,1,6.381,17.292,0.002,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_River.by.Sand+Sand","Depth.te.Dissolved.oxygen.Min+Dist_To_River.by.Sand+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",113.277245770158,155.430489576448,0.00039,NA,5.95,1,6.422,17.611,0.002,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.te.Dissolved.oxygen.Min+Dist_To_River+Sand","Depth.te.Dissolved.oxygen.Min+Dist_To_River+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",113.277250537297,155.430518846633,0.00037,NA,4.95,0,6.422,17.611,0.002,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.by.Mud+Mud+Sand","Depth.by.Mud+Dist_To_River.by.Mud+Mud+Sand","s(Depth, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud + Sand",113.29543631368,162.89902624659,0.00037,NA,7,0,6.44,25.08,0.002,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves+ST_Oysters","Depth.by.ST_Mangroves+Dist_To_River.by.ST_Mangroves+ST_Mangroves+ST_Oysters","s(Depth, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Mangroves, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters",113.317017213729,163.009002861745,0.0012,NA,7,0,6.462,25.19,0.002,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Depth.by.ST_Oysters+Dist_To_River.te.Temperature.Min+ST_Oysters","Depth.by.ST_Oysters+Dist_To_River.te.Temperature.Min+ST_Oysters","s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",113.333956788242,152.408743827118,0.00036,NA,5.73,1,6.479,14.59,0.002,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth+Dist_To_River.te.Temperature.Min+ST_Oysters","Depth+Dist_To_River.te.Temperature.Min+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",113.333957876919,152.408746360879,0.00035,NA,4.73,0,6.479,14.59,0.002,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378862819268,149.649771504617,0.00054,NA,7,2,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378862874201,149.649771413361,0.00059,NA,7,2,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA","Depth+Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378862880785,149.649771405587,0.00057,NA,6,1,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.by.SY_PA+SY_PA","s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378862911589,149.649771357851,5e-04,NA,8,3,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_River+SY_PA","Depth+Dissolved.oxygen.Min+Dist_To_River+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + SY_PA",113.378862919406,149.649771343174,0.00053,NA,5,0,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+Dist_To_River.by.SY_PA+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378863475838,149.649770434291,0.00053,NA,7,2,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth.by.SY_PA+Dissolved.oxygen.Min+Dist_To_River+SY_PA","Depth.by.SY_PA+Dissolved.oxygen.Min+Dist_To_River+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Depth, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378863698026,149.649770109887,0.00056,NA,6,1,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+SY_PA","Depth+Dissolved.oxygen.Min.by.SY_PA+Dist_To_River+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",113.378869877418,149.649760430371,0.00054,NA,6,1,6.524,11.831,0.002,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_River.by.Mud+Dist_To_Shore+Mud","Dissolved.oxygen.Min.by.Mud+Dist_To_River.by.Mud+Dist_To_Shore+Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + Mud",113.436539581192,153.755711004228,0.00104,NA,7,1,6.581,15.936,0.002,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
