"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dissolved.oxygen.Min.te.Temperature.Min+Seagrass_PA","Dissolved.oxygen.Min.te.Temperature.Min+Seagrass_PA","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",666.972748268824,727.731999474878,0.01191,NA,7.21,0,13.303,31.792,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"BottomVegCover.te.Latitude+Mud+ST_Oysters","BottomVegCover.te.Latitude+Mud+ST_Oysters","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",667.038855934824,763.367758196625,0.00124,NA,11.58,0,13.369,67.428,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"BottomVegCover.te.Latitude+Rocks","BottomVegCover.te.Latitude+Rocks","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks",667.048025163945,756.62100236431,0.00972,NA,10.64,0,13.379,60.681,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.te.Temperature.Min+TH_PA","Depth+Dist_To_River.te.Temperature.Min+TH_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",667.048475719536,728.554785512719,0.00715,NA,7.54,0,13.379,32.615,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River.te.Temperature.Min+Mud+Rocks","Dist_To_River.te.Temperature.Min+Mud+Rocks","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + Rocks",667.114259929694,730.199474039827,0.00642,NA,7.72,0,13.445,34.26,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_River.te.Temperature.Min","Dist_To_River.te.Temperature.Min","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",667.160989204186,715.291726750672,0.00652,NA,5.66,0,13.492,19.352,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts""))",667.308166150002,716.938245252733,0.0065,NA,6.66,1,13.639,20.998,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Rocks+ST_Oysters","BottomVegCover.te.Latitude+Rocks+ST_Oysters","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Oysters",667.370836320462,764.102597585716,0.00137,NA,11.62,0,13.701,68.163,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"Dist_To_River.te.Temperature.Min+Mud+Sand","Dist_To_River.te.Temperature.Min+Mud+Sand","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",667.380471730008,730.32045998834,0.00642,NA,7.7,0,13.711,34.381,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",667.489204963853,734.117727434734,0.0013,NA,7.86,0,13.82,38.178,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","BottomVegCover.by.ST_Oysters+Dissolved.oxygen.Min.te.Temperature.Min+ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",667.489963827999,734.116437144007,0.00146,NA,8.86,1,13.821,38.177,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.te.Temperature.Min+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Dist_To_River.te.Temperature.Min+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",667.538098085584,727.78861816911,0.00791,NA,8.47,1,13.869,31.849,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Seagrass_PA+ST_Oysters","Dissolved.oxygen.Min.te.Temperature.Min+Seagrass_PA+ST_Oysters","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA + ST_Oysters",667.599711124857,734.869555638275,0.00127,NA,8.09,0,13.93,38.93,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Dist_To_River.te.Temperature.Min+ST_Oysters","Dist_To_River.te.Temperature.Min+ST_Oysters","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",667.706556134497,723.028856695319,0.00148,NA,6.65,0,14.037,27.089,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.Sand+Dist_To_River.te.Temperature.Min+Sand","Depth.by.Sand+Dist_To_River.te.Temperature.Min+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",667.733202222107,735.843381778398,0.00647,NA,8.7,0,14.064,39.904,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_River.te.Temperature.Min+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_River.te.Temperature.Min+Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",667.753234789208,729.73988056137,0.0067,NA,8.65,1,14.084,33.8,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",667.800350894319,736.714307337415,0.01222,NA,8.17,0,14.131,40.775,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Mud+Rocks","BottomVegCover.te.Latitude+Mud+Rocks","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + Rocks",667.895509176194,764.869370500986,0.00977,NA,11.65,0,14.226,68.93,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_River.te.Temperature.Min+ST_Oysters","Dissolved.oxygen.Min.by.ST_Oysters+Dist_To_River.te.Temperature.Min+ST_Oysters","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",667.919158503892,726.290693814326,0.00149,NA,8.65,2,14.25,30.351,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+ST_Oysters","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+ST_Oysters","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters",667.919418266307,726.295070007105,0.00149,NA,7.65,1,14.25,30.355,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Depth.by.TH_PA+Dist_To_River.te.Temperature.Min+TH_PA","Depth.by.TH_PA+Dist_To_River.te.Temperature.Min+TH_PA","s(Depth, by = TH_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",668.028398366325,728.875088554302,0.00751,NA,8.49,1,14.359,32.935,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River.te.Temperature.Min+SY_PA","Dist_To_River.te.Temperature.Min+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",668.043145424343,722.24355266703,0.00801,NA,6.45,0,14.374,26.304,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+SY_PA","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",668.047036042953,722.276406776501,0.00801,NA,7.45,1,14.378,26.337,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"BottomVegCover.te.Latitude+Sand","BottomVegCover.te.Latitude+Sand","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand",668.068917242593,756.62547729338,0.00979,NA,10.52,0,14.399,60.686,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min.by.Mud","Dissolved.oxygen.Min.by.Seagrass_PA+Mud+Seagrass_PA+Temperature.Min.by.Mud","s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Mud, k = 4, bs = ""ts"") + Mud + Seagrass_PA",668.141197629077,711.520942913011,0.00475,NA,7.03,1,14.472,15.581,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Rocks+Seagrass_PA","Dissolved.oxygen.Min.te.Temperature.Min+Rocks+Seagrass_PA","te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + Seagrass_PA",668.369693360287,736.75098640153,0.01201,NA,8.25,0,14.7,40.811,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"BottomVegCover.te.Latitude+Sand+ST_Oysters","BottomVegCover.te.Latitude+Sand+ST_Oysters","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Oysters",668.374151152671,764.117938842521,0.00139,NA,11.51,0,14.705,68.178,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Sand","BottomVegCover+Dissolved.oxygen.Min.te.Temperature.Min+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",668.551924947902,736.906546884862,0.0121,NA,8.09,0,14.882,40.967,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.te.Temperature.Min+ST_Oysters+SY_PA","Dist_To_River.te.Temperature.Min+ST_Oysters+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters + SY_PA",668.580447784272,729.952750398037,0.0017,NA,7.44,0,14.911,34.013,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Dist_To_River.te.Temperature.Min+Rocks","Dist_To_River.te.Temperature.Min+Rocks","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",668.610916353141,724.098074683289,0.0066,NA,6.67,0,14.941,28.158,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+Rocks","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",668.658566392251,724.567858260568,0.0066,NA,7.67,1,14.989,28.628,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Rocks+Dist_To_River.te.Temperature.Min+Rocks","Dissolved.oxygen.Min.by.Rocks+Dist_To_River.te.Temperature.Min+Rocks","s(Dissolved.oxygen.Min, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",668.757217254198,725.702363102551,0.00659,NA,8.67,2,15.088,29.763,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Mud+Sand","BottomVegCover.te.Latitude+Mud+Sand","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",668.774171022575,764.876746796292,0.00983,NA,11.55,0,15.105,68.937,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Seagrass_PA+Rocks+Seagrass_PA+Temperature.Min","Dissolved.oxygen.Min.by.Seagrass_PA+Rocks+Seagrass_PA+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Rocks + Seagrass_PA",668.843422644421,704.939047352838,0.00464,NA,6.06,1,15.174,8.999,0,0.003,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"Dist_To_River.te.Temperature.Min+TH_PA","Dist_To_River.te.Temperature.Min+TH_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",668.942070149032,723.048503434363,0.0076,NA,6.45,0,15.273,27.109,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.TH_PA+Dist_To_River.te.Temperature.Min+TH_PA","Dissolved.oxygen.Min.by.TH_PA+Dist_To_River.te.Temperature.Min+TH_PA","s(Dissolved.oxygen.Min, by = TH_PA, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",668.944069796278,723.061938487825,0.0076,NA,8.45,2,15.275,27.122,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+TH_PA","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",668.966572723135,723.284711688346,0.0076,NA,7.45,1,15.297,27.345,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River.te.Temperature.Min+Sand","Dist_To_River.te.Temperature.Min+Sand","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",668.999312988604,724.302039498491,0.00661,NA,6.64,0,15.33,28.362,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+Sand","Dissolved.oxygen.Min+Dist_To_River.te.Temperature.Min+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",669.003718911386,724.340193493584,0.00661,NA,7.64,1,15.334,28.4,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","BottomVegCover.by.Rocks+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",669.052223690624,742.199959581272,0.01224,NA,8.94,0,15.383,46.26,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.te.Latitude+Rocks+Sand","BottomVegCover.te.Latitude+Rocks+Sand","te(BottomVegCover, Latitude, k = 4, bs = c(""ts"", ""ts"")) + Rocks + Sand",669.080889830867,765.48488367246,0.0098,NA,11.58,0,15.411,69.545,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
"Dist_To_River.te.Temperature.Min+Rocks+ST_Oysters","Dist_To_River.te.Temperature.Min+Rocks+ST_Oysters","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + ST_Oysters",669.140367745025,731.821568994574,0.00167,NA,7.65,0,15.471,35.882,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"Dist_To_River.te.Temperature.Min+ST_Oysters+TH_PA","Dist_To_River.te.Temperature.Min+ST_Oysters+TH_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + ST_Oysters + TH_PA",669.45363432114,730.727092728735,0.00129,NA,7.43,0,15.784,34.787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_River.te.Temperature.Min+Sand+ST_Oysters","Dist_To_River.te.Temperature.Min+Sand+ST_Oysters","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand + ST_Oysters",669.539417203645,732.034498347178,0.00148,NA,7.63,0,15.87,36.095,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"Dist_To_River.te.Temperature.Min+Rocks+SY_PA","Dist_To_River.te.Temperature.Min+Rocks+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + SY_PA",669.53954436348,731.08893625899,0.00805,NA,7.46,0,15.87,35.149,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"Dist_To_River.te.Temperature.Min+Sand+SY_PA","Dist_To_River.te.Temperature.Min+Sand+SY_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand + SY_PA",669.920874605106,731.370587078343,0.00802,NA,7.45,0,16.251,35.431,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"Dist_To_River.by.TH_PA+HA_PA+Temperature.Min+TH_PA","Dist_To_River.by.TH_PA+HA_PA+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",669.926464648378,714.630618839398,0.0092,NA,6.06,0,16.257,18.691,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"Dist_To_River.te.Temperature.Min+Rocks+TH_PA","Dist_To_River.te.Temperature.Min+Rocks+TH_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + TH_PA",670.352236254301,731.792555980212,0.00768,NA,7.45,0,16.683,35.853,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Dist_To_River.te.Temperature.Min+Rocks+Sand","Dist_To_River.te.Temperature.Min+Rocks+Sand","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks + Sand",670.438129201731,733.094246212283,0.00669,NA,7.65,0,16.769,37.154,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.TH_PA+TH_PA","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.TH_PA+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",670.470343208558,732.781264175878,0.01126,NA,7.61,0,16.801,36.842,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover.by.Sand+Dissolved.oxygen.Min.te.Temperature.Min+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min.te.Temperature.Min+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",670.52253245357,743.174465298587,0.01209,NA,8.96,0,16.853,47.235,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"Mud+Temperature.Min.te.BottomVegCover","Mud+Temperature.Min.te.BottomVegCover","te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",670.776360244534,731.188561680438,0.01048,NA,7.06,0,17.107,35.249,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",670.785727798924,731.265816595189,0.01048,NA,9.06,2,17.116,35.326,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_River.te.Temperature.Min+Sand+TH_PA","Dist_To_River.te.Temperature.Min+Sand+TH_PA","te(Dist_To_River, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand + TH_PA",670.797947525954,732.171090219549,0.00761,NA,7.44,0,17.128,36.231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min+Mud+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min+Mud+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",670.97309225393,732.464540306639,0.01048,NA,8.04,1,17.304,36.525,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.Mud+Mud+Rocks+Temperature.Min.by.Rocks","BottomVegCover.by.Mud+Mud+Rocks+Temperature.Min.by.Rocks","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",670.977913509434,718.292817386112,0.00798,NA,7.05,1,17.308,22.353,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"Dist_To_River.by.TH_PA+Mud+Temperature.Min+TH_PA","Dist_To_River.by.TH_PA+Mud+Temperature.Min+TH_PA","s(Temperature.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",671.054858826487,715.761094340154,0.00933,NA,6.05,0,17.385,19.821,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Mud+ST_Oysters+Temperature.Min.te.BottomVegCover","Mud+ST_Oysters+Temperature.Min.te.BottomVegCover","te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud + ST_Oysters",671.180661101548,738.434414353845,0.0018,NA,8.01,0,17.511,42.495,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.by.TH_PA+HA_PA+Temperature.Min.by.HA_PA+TH_PA","Dist_To_River.by.TH_PA+HA_PA+Temperature.Min.by.HA_PA+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = HA_PA, k = 4, bs = ""ts"") + HA_PA + TH_PA",671.330598070119,723.25567085458,0.00859,NA,7.01,0,17.661,27.316,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"BottomVegCover+Mud+Rocks+Temperature.Min.by.Rocks","BottomVegCover+Mud+Rocks+Temperature.Min.by.Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",671.40558649443,716.678628537365,0.0081,NA,6.05,0,17.736,20.739,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"BottomVegCover+Mud+Temperature.Min","BottomVegCover+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + Mud",671.440416554121,702.728086172611,0.0089,NA,4.06,0,17.771,6.788,0,0.009,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover+Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","BottomVegCover+Dissolved.oxygen.Min.by.Mud+Mud+Temperature.Min","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud",671.669957600113,705.127102800943,0.00893,NA,6.06,2,18,9.187,0,0.003,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
"BottomVegCover.by.ST_Oysters+Mud+ST_Oysters+Temperature.Min.by.ST_Oysters","BottomVegCover.by.ST_Oysters+Mud+ST_Oysters+Temperature.Min.by.ST_Oysters","s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",671.684163226634,710.223517590812,0.00142,NA,7.06,2,18.015,14.284,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"BottomVegCover.by.ST_Oysters+Mud+ST_Oysters+Temperature.Min","BottomVegCover.by.ST_Oysters+Mud+ST_Oysters+Temperature.Min","s(Temperature.Min, k = 4, bs = ""ts"") + s(BottomVegCover, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",671.684163293828,710.223518717866,0.0014,NA,6.06,1,18.015,14.284,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"BottomVegCover+Mud+ST_Oysters+Temperature.Min.by.ST_Oysters","BottomVegCover+Mud+ST_Oysters+Temperature.Min.by.ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Temperature.Min, by = ST_Oysters, k = 4, bs = ""ts"") + Mud + ST_Oysters",671.684164083068,710.223526233548,0.00141,NA,6.06,1,18.015,14.284,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
