"","Reference","Date","Region","Quadrat","month","year","Latitude","Longitude","Latitude_Actual","Longitude_Actual","Depth_m","Secchi_m","Epiphite_Blade_Load","Epiphite_Shoot_Load","Seagrass_Health","SAV_Cover","Seagrass_Landscape","Thalassia testudinum","Syringodium filiforme","Halodule wrightii","Halophila decipens","Halophila engelmanni","Ruppia maritima","Acanthophora spicifera","Caulerpa verticillata","Halimeda incrassata","Penicillus capitatus","Sargassum","Udotea flabellum","Mean_Seagrass_Canopy_Height_cm","Mean_Macroalgae_Canopy_Height_cm","Thalassia_testudinum_CH","Syringodium_filiforme_CH","Halodule_wrighti_CH","Dist_To_River","Dist_To_Shore","Chlorophyll.Max","Chlorophyll.Mean","Chlorophyll.Min","Current.Velocity.Max","Current.Velocity.Mean","Current.Velocity.Min","Dissolved.oxygen.Max","Dissolved.oxygen.Mean","Dissolved.oxygen.Min","Light.bottom.Max","Light.bottom.Mean","Light.bottom.Min","Nitrate.Max","Nitrate.Mean","Nitrate.Min","Phosphate.Max","Phosphate.Mean","Phosphate.Min","Primary.productivity.Max","Primary.productivity.Mean","Primary.productivity.Min","Salinity.Max","Salinity.Mean","Salinity.Min","Temperature.Max","Temperature.Mean","Temperature.Min","Diffuse.attenuation.Max","Diffuse.attenuation.Mean","Diffuse.attenuation.Min","Par.Max","Par.Mean","pH","Gravel_Percent","Mud_Percent","Rock_Percent","Sand_Percent"
"30","6/24/2019_Steinhatchee_STCH04_10","6/24/2019","Steinhatchee",10,6,2019,29.65833,-83.425,NA,NA,1.2,0.5,0,0,0,0,"sparse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40355467796326,1.29321837425232,0.698420166969299,0.146457552909851,0.0423337146639824,0.0686426609754562,0.0227979496121407,0.0644963681697845,257.68115234375,218.443588256836,191.527282714844,27.7875862121582,21.8798274993896,12.9073295593262,11.193341255188,5.00815105438232,1.19752502441406,0.00304189557209611,0.000500291062053293,4.17888841184322e-05,0.0181210450828075,0.00538372388109565,0.00109099317342043,34.3128395080566,32.9657974243164,31.5022830963135,30.8601264953613,23.607006072998,14.3850116729736,7.75598192214966,8.06161403656006,8.41749954223633,56.7987785339355,41.5650329589844,8.01644515991211,NA,NA,NA,NA
"31","6/24/2019_Steinhatchee_STCH02_1","6/24/2019","Steinhatchee",1,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,75,100,100,100,"highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,10,0,60,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"32","6/24/2019_Steinhatchee_STCH02_2","6/24/2019","Steinhatchee",2,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,50,75,100,80,"highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,7.5,0,45,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"33","6/24/2019_Steinhatchee_STCH02_3","6/24/2019","Steinhatchee",3,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,60,30,75,95,"highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,7.5,0,45,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"34","6/24/2019_Steinhatchee_STCH02_4","6/24/2019","Steinhatchee",4,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,80,40,80,75,"highly fragmented",95,5,0,0,0,0,0,0,0,0,0,0,8.83333333333333,0,30,23,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"35","6/24/2019_Steinhatchee_STCH02_5","6/24/2019","Steinhatchee",5,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,75,30,75,80,"highly fragmented",99,0,0,0,0,0,1,0,0,0,0,0,6.33333333333333,0.833333333333333,38,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"36","6/24/2019_Steinhatchee_STCH02_6","6/24/2019","Steinhatchee",6,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,0,0,0,0,"highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"37","6/24/2019_Steinhatchee_STCH02_7","6/24/2019","Steinhatchee",7,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,80,40,70,70,"highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,6.16666666666667,0,37,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"38","6/24/2019_Steinhatchee_STCH02_9","6/24/2019","Steinhatchee",9,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,50,60,75,95,"highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,6,0,36,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"39","6/24/2019_Steinhatchee_STCH02_8","6/24/2019","Steinhatchee",8,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,5,100,100,60,"highly fragmented",0,5,95,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,20,12,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"40","6/24/2019_Steinhatchee_STCH02_10","6/24/2019","Steinhatchee",10,6,2019,29.675,-83.475,29.6751,-83.475,1.1,1.1,40,10,90,80,"highly fragmented",100,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,46,0,0,4.53727388381958,1.09321546554565,0.710209608078003,0.146038219332695,0.0419033356010914,0.0691260695457458,0.0223949924111366,0.0639824047684669,257.510162353516,218.435882568359,191.582885742188,37.0834159851074,26.6090927124023,13.5978021621704,11.2411661148071,4.99537515640259,1.19573652744293,0.00309699564240873,0.000498537556268275,4.11403343605343e-05,0.0183127652853727,0.00534112937748432,0.00107133679557592,34.3422088623047,33.0071983337402,31.5288333892822,30.8549613952637,23.6158046722412,14.406439781189,7.39377117156982,7.79760980606079,8.19056606292725,56.8844375610352,41.579948425293,8.01672649383545,NA,NA,NA,NA
"41","6/24/2019_Steinhatchee_STCH01_1","6/24/2019","Steinhatchee",1,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,5,"highly fragmented",0,100,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,10,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"42","6/24/2019_Steinhatchee_STCH01_2","6/24/2019","Steinhatchee",2,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,30,"highly fragmented",0,50,0,0,0,0,0,0,0,0,0,0,2.16666666666667,0,0,13,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"43","6/24/2019_Steinhatchee_STCH01_5","6/24/2019","Steinhatchee",5,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,75,"highly fragmented",0,0,10,0,40,0,15,0,0,0,0,0,2.33333333333333,0,0,0,12,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"44","6/24/2019_Steinhatchee_STCH01_4","6/24/2019","Steinhatchee",4,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,80,"highly fragmented",0,0,10,0,90,0,0,0,0,0,0,0,2,0,0,0,10,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"45","6/24/2019_Steinhatchee_STCH01_3","6/24/2019","Steinhatchee",3,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,65,"highly fragmented",0,0,0,0,95,0,5,0,0,0,0,0,0.25,0,0,0,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"46","6/24/2019_Steinhatchee_STCH01_3","6/24/2019","Steinhatchee",3,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,65,"highly fragmented",0,0,0,0,95,0,5,0,0,0,0,0,0.25,0,0,0,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"47","6/24/2019_Steinhatchee_STCH01_3","6/24/2019","Steinhatchee",3,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,65,"highly fragmented",0,0,0,0,95,0,5,0,0,0,0,0,0.25,0,0,0,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"48","6/24/2019_Steinhatchee_STCH01_3","6/24/2019","Steinhatchee",3,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,65,"highly fragmented",0,0,0,0,95,0,5,0,0,0,0,0,0.25,0,0,0,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"49","6/24/2019_Steinhatchee_STCH01_6","6/24/2019","Steinhatchee",6,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,15,"highly fragmented",0,0,40,0,0,0,60,0,0,0,0,0,2,0.666666666666667,0,0,12,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"50","6/24/2019_Steinhatchee_STCH01_7","6/24/2019","Steinhatchee",7,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,10,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,3,0,0,0,18,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"51","6/24/2019_Steinhatchee_STCH01_8","6/24/2019","Steinhatchee",8,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,15,"highly fragmented",0,0,100,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,22,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"52","6/24/2019_Steinhatchee_STCH01_9","6/24/2019","Steinhatchee",9,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,100,40,"highly fragmented",0,0,0,0,100,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"53","6/24/2019_Steinhatchee_STCH01_10","6/24/2019","Steinhatchee",10,6,2019,29.675,-83.44167,29.675,-83.4414,1.25,0.75,0,0,0,0,"highly fragmented",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32303059101105,0.277118742465973,0.703184008598328,0.145870968699455,0.0420091301202774,0.0690134987235069,0.0225634872913361,0.064109742641449,257.576934814453,218.421203613281,191.552200317383,36.1668510437012,26.1843662261963,13.5533990859985,11.2166442871094,4.99675226211548,1.19266164302826,0.00305544910952449,0.000495959538966417,4.10902466683183e-05,0.0181741416454315,0.00533118657767773,0.00107045331969857,34.3055877685547,32.9538879394531,31.4665870666504,30.858434677124,23.6165618896484,14.4022035598755,7.75598192214966,7.96636343002319,8.25689888000488,57.0713882446289,41.8007507324219,8.01638603210449,NA,NA,NA,NA
"54","6/14/2019_Saint Marks_SMAR01_5","6/14/2019","Saint Marks",5,6,2019,30.06016,-84.17051,30.06,-84.1705,NA,NA,5,50,100,50,"continuous vegetated",65,35,0,0,0,0,10,0,0,0,0,0,11.5,0,31,38,0,11.0536994934082,1.31557023525238,0.963331520557404,0.178026586771011,0.0500992648303509,0.0892634764313698,0.0201302971690893,0.0631659775972366,256.225494384766,219.126907348633,192.481643676758,20.3396701812744,17.702522277832,11.1792936325073,12.4892635345459,5.52877759933472,1.74265813827515,0.00552313448861241,0.000668562366627157,5.4013158660382e-05,0.0236526727676392,0.00683481339365244,0.00148570036981255,34.1674995422363,32.6296844482422,31.4691619873047,30.725866317749,23.5207672119141,14.3531217575073,6.76192235946655,8.07701206207275,8.59603023529053,55.7115135192871,39.9450759887695,8.08069515228271,12.9199914932251,0.0458110719919205,0,87.0590286254883
