Prep Date,Site number,Quadrat,Bagged_Slice_Number,Slice_Number,Intended_Alysis,Rhizome_Slice_Y_N,Slice Height (cm; if bag says otherwise),Bella Container Weight (g),Initial Dry Sample Weight (in a tared container; includes bella container after April 1st 2020),Shell Weight (in a tared container),Belowground Biomass (in a tared container),Dried Sediment Weight (in a tared container; includes bella container after a April 1st 2020) ,LOI Crucible Number,LOI Crucible Weight (g),LOI Intial Sample Weigh (g),LOI Sample Weight Post LOI 450 (g),LOI Sample Weight Post LOI 950 (g),LOI_Notes_2,Corrected LOI Intial Sample Weigh (g),Corrected LOI Sample Weight Post LOI 450 (g),Corrected LOI Sample Weight Post LOI 950 (g),Fraction OLOI ,Fraction ILOI,% OLOI ,% ILOI,Corrected Sample Weight (g DW),Corrected Sediment Weight (g DW),Sample Bulk Density (g/cm^3),Sediment Bulk Density (g/cm^3),Organic Content (g DW),Inorganic Content (gDW),Organic Content Density (g/cm^3),Inorganic Content Density (g/cm^3),Estimated_Carbon,LOI_Notes_2
2/5/2021,SJB17,2,13,5,LOI analysis,Y,2,65.8163,107.7972,0.2708,0.2538,107.2726,SC47,15.1684,30.2924,29.8895,29.7642,,15.124,14.721,14.596,0.027,0.009,2.664,0.851,41.981,41.456,1.036,1.023,1.104,0.353,0.027,0.009,0.86,
4/7/2020,SMAR12,2,9,2,LOI alysis ,Y,2,66.8703,109.5474,0.0573,0.2537,109.2467,SC6,13.7657,27.9754,27.6319,27.4265,,14.21,13.866,13.661,0.024,0.015,2.417,1.481,42.677,42.376,1.053,1.045,1.024,0.628,0.025,0.015,0.756945115,
10/26/2020,SJB06,3,13,5,LOI analysis ,Y,2,65.9147,112.9938,0,0.2521,112.7818,SC1,16.336,32.6723,32.5809,32.506,,16.336,16.245,16.17,0.006,0.005,0.559,0.461,47.079,46.867,1.161,1.156,0.262,0.216,0.006,0.005,0.013796086,
8/24/2020,SJB06,1,15,3,LOI alysis ,Y,2,65.9948,113.3266,0,0.2453,113.0862,SC22,15.7525,30.111,29.9774,29.9221,,14.359,14.225,14.17,0.009,0.004,0.93,0.389,47.332,47.091,1.168,1.162,0.438,0.183,0.011,0.005,0.162183724,
10/23/2020,SMAR23,1,18,3,LOI analysis,Y,2,65.9211,97.9329,0.4301,0.2422,97.3536,SC12,16.1526,31.4083,30.691,30.2061,,15.256,14.538,14.054,0.047,0.033,4.702,3.335,32.012,31.433,0.79,0.775,1.478,1.048,0.036,0.026,1.670739658,
10/14/2020,SJB13,2,17,3,LOI analysis,Y,2,65.9383,114.8659,0,0.2382,114.6383,SC44,15.272,31.6864,31.5897,31.5256,,16.414,16.318,16.254,0.006,0.004,0.589,0.393,48.928,48.7,1.207,1.201,0.287,0.191,0.007,0.005,0.025646749,
6/23/2020,SMAR12,3,19,2,LOI alysis ,N,2,66.7866,103.6204,0.1793,0.2365,103.2131,SC15,14.3597,27.2977,26.8582,26.6636,,12.938,12.499,12.304,0.034,0.016,3.397,1.557,36.834,36.427,0.909,0.899,1.237,0.567,0.031,0.014,1.148788066,
8/26/2020,SJB07,2,13,2,LOI alysis ,Y,2,66.8831,112.3498,0.5339,0.2347,111.5844,SC44,15.2612,34.4978,34.3865,34.1153,,19.237,19.125,28.854,0.006,0.014,0.579,1.418,45.467,44.701,1.122,1.103,0.259,0.634,0.006,0.016,0.021433829,
8/5/2020,SJB24,1,9,6,LOI alysis ,Y,2,66.8676,108.3161,0,0.2347,108.3161,SC3,16.5696,30.5507,30.1293,30.0388,,13.981,13.56,13.469,0.03,0.007,3.014,0.667,41.449,41.449,1.022,1.022,1.249,0.277,0.031,0.007,0.995627597,
10/16/2020,STCH02,3,13,2,LOI analysis ,Y,2,66.7202,110.7034,2.2156,0.2334,108.2886,SC16,18.5304,34.2153,33.6051,32.4643,,15.685,15.075,13.934,0.039,0.076,3.89,7.568,43.983,41.568,1.085,1.025,1.617,3.146,0.04,0.078,1.346146357,
2/12/2020,SMAR01,10,13,2,LOI alysis ,Y,2,,36.9659,0.3165,0.2328,36.4516,SC8,14.1794,30.4703,30.1121,30.001,,16.291,15.933,15.822,0.022,0.007,2.199,0.697,36.966,36.452,0.912,0.899,0.801,0.254,0.02,0.006,0.669509419,
10/16/2020,STCH02,3,9,6,LOI analysis ,Y,2,66.7218,101.3734,1.3298,0.2319,99.8117,SC13,17.1517,31.1647,30.1584,29.0059,,14.013,13.007,11.854,0.072,0.089,7.181,8.861,34.652,33.09,0.855,0.816,2.376,2.932,0.059,0.072,2.662475558,
10/16/2020,SJB06,2,16,3,LOI analysis ,Y,2,65.9243,119.5884,0,0.2301,119.2087,SC24,15.6673,34.8684,34.5409,34.4545,,19.201,18.874,18.787,0.017,0.005,1.706,0.458,53.664,53.284,1.324,1.314,0.909,0.244,0.022,0.006,0.472252579,
2/1/2021,STCH02,1,13,1,LOI analysis ,Y,2,66.6897,104.2319,2.2108,0.2279,101.7589,SC14,14.7935,32.0052,31.6746,30.6949,,17.212,16.881,15.901,0.019,0.058,1.921,5.804,37.542,35.069,0.926,0.865,0.674,2.035,0.017,0.05,0.56,
10/23/2020,SMAR23,1,19,2,LOI analysis,Y,2,66.7954,106.0914,0.1402,0.2269,105.7389,SC2,15.8296,31.9755,31.5134,31.101,,16.146,15.684,15.271,0.029,0.026,2.862,2.629,39.296,38.944,0.969,0.961,1.115,1.024,0.027,0.025,0.934810757,
10/14/2020,SJB13,2,15,5,LOI analysis,Y,2,66.8011,123.9812,0.0954,0.2241,123.6761,SC48,15.654,34.511,34.3188,34.207,,18.857,18.665,18.553,0.01,0.006,1.019,0.599,57.18,56.875,1.411,1.403,0.58,0.341,0.014,0.008,0.197700058,
2/5/2021,SMAR04,3,17,5,LOI analysis,Y,2,66.6047,98.3213,0.1777,0.2225,97.935,SC15,14.4957,29.7565,29.1427,28.7791,,15.261,14.647,14.283,0.04,0.025,4.022,2.482,31.717,31.33,0.782,0.773,1.26,0.778,0.031,0.019,1.4,
10/14/2020,SJB13,2,18,2,LOI analysis,Y,2,66.7213,104.2956,0.0671,0.2218,104.0131,SC4,16.3942,31.7621,31.6615,31.5859,,15.368,15.267,15.192,0.007,0.005,0.655,0.495,37.574,37.292,0.927,0.92,0.244,0.185,0.006,0.005,0.051844494,
10/26/2020,SJB06,3,17,1,LOI analysis ,Y,2,65.9071,105.7056,0,0.2185,105.5011,SC8,14.2568,32.8749,32.7328,32.6367,,18.618,18.476,18.38,0.008,0.005,0.763,0.52,39.799,39.594,0.982,0.977,0.302,0.206,0.007,0.005,0.09529431,
10/26/2020,SJB06,3,15,3,LOI analysis ,Y,2,66.7904,121.2332,0,0.2171,121.0503,SC43,14.4407,31.5475,31.4452,31.361,,17.107,17.005,16.92,0.006,0.005,0.598,0.495,54.443,54.26,1.343,1.339,0.324,0.269,0.008,0.007,0.029203124,
1/29/2021,SMAR04,2,4,6,LOI analysis,Y,2,66.7217,100.5754,0.2309,0.2161,100.1956,SC35,15.5661,28.3015,27.7849,27.3925,,12.735,12.219,11.826,0.041,0.032,4.056,3.211,33.854,33.474,0.835,0.826,1.358,1.075,0.033,0.027,1.41,
1/25/2021,SMAR04,2,4,6,LOI analysis,Y,2,66.7217,100.5754,0.2309,0.2161,100.1956,SC7,15.5254,29.6115,N/A,28.5044,Accidental spill. please redo!,14.086,NA,12.979,NA,0.033,NA,3.305,33.854,33.474,0.835,0.826,NA,1.106,NA,0.027,NA,Accidental spill before LOI950
11/11/2020,STCH21,3,13,1,LOI analysis ,Y,3.5,66.7312,90.7716,1.0639,0.2152,89.5029,SC10,16.1881,26.7267,25.2475,23.8448,,10.539,9.059,7.657,0.14,0.155,14.036,15.483,24.04,22.772,0.339,0.321,3.196,3.526,0.045,0.05,5.404407986,
8/26/2020,SJB07,2,12,3,LOI alysis ,Y,2,66.8405,117.9662,0.2214,0.2138,117.5286,SC32,17.6262,30.9467,30.8689,30.7729,,13.321,13.243,13.147,0.006,0.007,0.584,0.725,51.126,50.688,1.261,1.25,0.296,0.367,0.007,0.009,0.023624864,
10/5/2020,SJB14,2,17,2,LOI analysis ,Y,2,66.7139,124.8496,0.8137,0.2135,123.8271,SC32,17.8627,31.6478,31.2967,31.14,,13.785,13.434,13.277,0.025,0.012,2.547,1.166,58.136,57.113,1.434,1.409,1.455,0.666,0.036,0.016,0.808781148,
12/7/2020,SJB07,1,10,5,LOI analysis ,Y,2,66.6976,125.0664,3.4342,0.2134,121.4739,SC46,14.2701,32.1082,32.0228,31.7952,,17.838,17.753,17.525,0.005,0.013,0.479,1.282,58.369,54.776,1.44,1.351,0.262,0.702,0.006,0.017,0.01,
7/1/2020,STCH20,2,10,3,LOI alysis ,N,2,66.7686,96.6017,2.0377,0.2124,94.3696,SC31,17.5954,27.4938,26.8374,25.1626,,9.898,9.242,7.567,0.066,0.181,6.631,18.122,29.833,27.601,0.736,0.681,1.83,5.002,0.045,0.123,2.442549907,
6/22/2020,SMAR12,1,17,3,LOI alysis ,Y,2,66.8016,117.347,0.1282,0.2079,117.0109,SC32,17.8605,29.5791,29.0876,28.9667,,11.719,11.227,11.106,0.042,0.011,4.194,1.077,50.545,50.209,1.247,1.239,2.106,0.541,0.052,0.013,1.467674808,
3/5/2021,SJB13,3,17,2,LOI analysis,Y,2,65.7744,109.9572,0.1182,0.2065,109.6161,SC39,16.178,32.6359,32.5536,32.4832,,16.458,16.376,16.305,0.005,0.004,0.5,0.43,44.183,43.842,1.09,1.082,0.219,0.188,0.005,0.005,-0.01,-0.01
10/5/2020,SJB16,1,10,6,LOI analysis ,Y,2,66.7792,116.9131,0,0.2048,116.7101,SC6,13.9294,30.3729,30.0879,30.0155,,16.444,16.159,16.086,0.017,0.004,1.733,0.448,50.134,49.931,1.237,1.232,0.865,0.224,0.021,0.006,0.48328306,
10/14/2020,SJB13,2,14,6,LOI analysis,Y,2,65.9265,127.482,0,0.203,127.2872,SC2,15.7283,34.0415,33.9316,33.8535,,18.313,18.203,18.125,0.006,0.004,0.6,0.429,61.556,61.361,1.519,1.514,0.368,0.263,0.009,0.006,0.030045432,
2/1/2021,STCH02,1,11,3,LOI analysis ,Y,2,66.6109,104.0737,2.1086,0.2026,101.7141,SC36,15.348,30.0049,29.3264,27.7016,,14.657,13.978,12.354,0.046,0.116,4.629,11.624,37.463,35.103,0.924,0.866,1.625,4.08,0.04,0.101,1.64,
9/30/2020,SJB10,1,14,6,LOI analysis ,Y,2,66.8056,105.5554,0.8221,0.1929,104.5519,SC13,16.9152,30.3028,29.7955,29.6422,,13.388,12.88,12.727,0.038,0.012,3.789,1.19,38.75,37.746,0.956,0.931,1.43,0.449,0.035,0.011,1.305730975,
6/23/2020,SMAR12,3,16,5,LOI alysis ,N,2,66.7791,110.4855,0.08,0.1926,110.1879,SC12,16.2427,30.3197,29.7424,29.5459,,14.077,13.5,13.303,0.041,0.015,4.101,1.456,43.706,43.409,1.078,1.071,1.78,0.632,0.044,0.016,1.430406337,
2/15/2021,SJB02,2,21,2,LOI analysis,Y,2,66.7209,95.4153,0.4002,0.1922,94.8445,SC3,16.568,28.6064,28.0061,27.8171,,12.038,11.438,11.249,0.05,0.017,4.987,1.652,28.694,28.124,0.708,0.694,1.402,0.465,0.035,0.011,1.78,
4/23/2020,SMAR14,3,10,3,LOI alysis ,Y,2,66.8738,101.1218,0,0.1865,100.9394,SC27,16.0642,28.4459,27.9269,27.7745,,12.382,11.863,11.71,0.042,0.013,4.192,1.285,34.248,34.066,0.845,0.84,1.428,0.438,0.035,0.011,1.466667986,
12/7/2020,SJB16,3,8,6,LOI analysis ,Y,2,66.7068,107.1559,0.0232,0.1775,106.9655,SC13,16.9261,31.5331,31.4043,31.3345,,14.607,14.478,14.408,0.009,0.005,0.882,0.482,40.449,40.259,0.998,0.993,0.355,0.194,0.009,0.005,0.14,
2/8/2021,SMAR23,2,19,1,LOI analysis,Y,3.7,66.649,138.177,0.798,0.177,137.231,SC33,14.453,28.311,27.8337,27.4043,,13.858,13.381,12.951,0.034,0.032,3.444,3.209,71.528,70.582,0.954,0.941,2.431,2.265,0.032,0.03,1.17,
9/30/2020,SJB10,1,17,3,LOI analysis ,Y,2,66.8159,119.0589,0.2791,0.1746,118.6089,SC48,15.6117,32.1398,31.8523,31.642,,16.528,16.241,16.03,0.017,0.013,1.739,1.295,52.243,51.793,1.289,1.278,0.901,0.671,0.022,0.017,0.485784754,
2/10/2021,SMAR03,2,18,2,LOI analysis,Y,2,66.7342,90.3179,0,0.1736,90.1748,SC3,16.5719,28.2981,27.4962,27.2252,,11.726,10.924,10.653,0.068,0.025,6.839,2.481,23.584,23.441,0.582,0.578,1.603,0.581,0.04,0.014,2.53,
8/31/2020,SJB17,1,14,5,LOI alysis ,Y,2,66.8357,96.7779,0.2842,0.1726,96.3234,SC9,17.186,30.6706,30.1808,29.9926,,13.485,12.995,12.807,0.036,0.014,3.632,1.448,29.942,29.488,0.739,0.727,1.071,0.427,0.026,0.011,1.24291666,
12/7/2020,SJB16,3,13,1,LOI analysis ,Y,3.9,65.8304,145.4823,2.4369,0.172,142.8568,SC53,14.3998,31.8494,31.6671,31.5468,,17.45,17.267,17.147,0.01,0.007,1.045,0.697,79.652,77.026,1.008,0.974,0.805,0.537,0.01,0.007,0.21,
2/10/2021,SMAR03,2,15,5,LOI analysis,Y,2,66.6586,103.452,0.3668,0.167,102.964,SC42,16.2871,29.8271,29.3981,29.2888,,13.54,13.111,13.002,0.032,0.008,3.168,0.834,36.793,36.305,0.908,0.896,1.15,0.303,0.028,0.007,1.06,
12/7/2020,SJB07,1,13,2,LOI analysis ,Y,2,66.6253,116.5499,0.1157,0.1667,116.2955,SC4,16.438,30.2142,30.1524,30.0746,,13.776,13.714,13.637,0.004,0.006,0.449,0.567,49.925,49.67,1.232,1.225,0.223,0.282,0.005,0.007,0.01,
1/25/2021,SJB16,2,10,6,LOI analysis ,Y,2,66.6433,111.1373,0.1077,0.1651,110.8822,SC37,16.0252,33.5686,33.3502,33.249,,17.543,17.325,17.224,0.012,0.006,1.245,0.584,44.494,44.239,1.098,1.091,0.551,0.258,0.014,0.006,0.29,
12/2/2020,STCH21,2,14,2,LOI analysis ,Y,2,66.6263,81.8827,1.4415,0.1647,80.3025,SC40,16.8552,25.1147,24.142,23.3123,,8.26,7.287,6.457,0.118,0.114,11.777,11.386,15.256,13.676,0.376,0.337,1.611,1.557,0.04,0.038,4.5,
8/26/2020,SJB13,1,18,2,LOI alysis ,Y,2,66.8281,124.9021,0.1415,0.1635,124.5988,SC28,16.101,32.5817,32.4799,32.3314,,16.481,16.379,16.23,0.006,0.009,0.618,0.907,58.074,57.771,1.433,1.425,0.357,0.524,0.009,0.013,0.037076884,
1/29/2021,SJB24,3,15,1,LOI analysis,Y,3.5,66.6007,113.526,6.8122,0.1599,106.5535,SC15,14.4939,30.5378,30.3141,30.0613,,16.044,15.82,15.567,0.014,0.016,1.394,1.598,46.925,39.953,0.661,0.563,0.557,0.638,0.008,0.009,0.35,
3/3/2021,SMAR14,1,11,3,LOI analysis,Y,2,65.8387,110.9335,0.0502,0.1565,110.7306,SC31,17.5794,33.7233,33.101,33.0089,,16.144,15.522,15.43,0.039,0.006,3.855,0.593,45.095,44.892,1.112,1.107,1.73,0.266,0.043,0.007,1.33,1.332
10/5/2020,SJB16,1,14,2,LOI analysis ,Y,2,65.9008,116.4214,0,0.1555,116.2659,SC4,16.4003,31.3721,31.2694,31.1734,,14.972,14.869,14.773,0.007,0.006,0.686,0.646,50.521,50.365,1.246,1.242,0.345,0.325,0.009,0.008,0.064382506,
7/30/2020,SJB02,3,17,2,LOI alysis ,N,2,66.0519,110.617,0.3878,0.1555,110.079,SC21,17.522,28.5411,28.2469,28.1603,,11.019,10.725,10.638,0.027,0.008,2.67,0.807,44.565,44.027,1.099,1.086,1.175,0.356,0.029,0.009,0.857963808,
11/13/2020,SMAR25,3,14,1,LOI analysis,Y,3.8,66.7208,151.5489,1.0038,0.155,150.4402,SC17,14.6213,31.9385,31.4676,30.9133,,17.317,16.846,16.292,0.027,0.033,2.719,3.29,84.828,83.719,1.101,1.087,2.277,2.755,0.03,0.036,0.87770471,
2/10/2021,SMAR03,2,17,3,LOI analysis,Y,2,65.862,99.5899,0.1288,0.1535,99.345,SC21,17.6295,30.0693,29.4446,29.2079,,12.44,11.815,11.578,0.05,0.02,5.022,2.003,33.728,33.483,0.832,0.826,1.681,0.671,0.041,0.017,1.8,
8/31/2020,SJB17,1,18,1,LOI alysis ,Y,2.1,66.7666,113.0275,1.9072,0.1512,110.97,SC13,16.7828,30.4275,30.1039,29.8517,,13.645,13.321,13.069,0.024,0.019,2.372,1.893,46.261,44.203,1.087,1.039,1.048,0.837,0.025,0.02,0.738646727,
12/7/2020,SJB16,3,12,2,LOI analysis ,Y,2,66.7025,118.9205,5.3198,0.1487,113.4305,SC37,15.9186,31.5522,31.4275,31.3017,,15.634,15.509,15.383,0.008,0.008,0.798,0.811,52.218,46.728,1.288,1.153,0.373,0.379,0.009,0.009,0.11,
6/30/2020,STCH06,3,10,2,LOI alysis ,N,2,66.7921,92.0283,1.1386,0.1481,90.753,SC8,14.2119,25.3441,24.7012,23.4575,,11.132,10.489,9.246,0.058,0.119,5.775,11.857,25.236,23.961,0.623,0.591,1.384,2.841,0.034,0.07,2.100055515,
10/14/2020,SJB14,1,14,5,LOI analysis ,Y,2,65.9382,117.2599,0.098,0.1413,117.0359,SC7,15.5008,32.1972,32.0336,31.8627,,16.696,16.533,16.362,0.01,0.01,0.98,1.034,51.322,51.098,1.266,1.261,0.501,0.528,0.012,0.013,0.181940778,
12/7/2020,SMAR24,1,17,1,LOI analysis ,Y,3,65.8322,121.8129,0.3416,0.1392,121.3584,SC1,16.3639,32.2572,31.7665,31.3295,,15.893,15.403,14.966,0.031,0.028,3.087,2.837,55.981,55.526,0.921,0.913,1.714,1.575,0.028,0.026,1.02,
12/2/2020,STCH21,2,10,6,LOI analysis ,Y,2,66.6885,88.3236,1.7662,0.1382,86.5132,SC7,15.4726,27.9576,26.9399,25.8368,,12.485,11.467,10.364,0.082,0.096,8.151,9.62,21.635,19.825,0.534,0.489,1.616,1.907,0.04,0.047,3.05,
2/12/2021,SMAR14,2,18,5,LOI analysis,Y,2,66.6715,115.045,0,0.136,114.9195,SC31,17.4885,32.971,32.7666,32.6983,,15.483,15.278,15.21,0.013,0.004,1.32,0.447,48.374,48.248,1.193,1.19,0.637,0.216,0.016,0.005,0.32,
10/21/2020,STCH20,3,12,1,LOI analysis,Y,2.5,66.7937,110.677,3.8661,0.1352,106.6734,SC25,12.9198,30.0778,29.4273,26.6259,,17.158,16.508,13.706,0.038,0.17,3.791,16.97,43.883,39.88,0.866,0.787,1.512,6.768,0.03,0.134,1.306493764,
2/12/2021,STCH04,1,20,2,LOI analysis ,Y,2,66.7539,124.8697,0.1622,0,124.7224,SC2,15.9488,31.4374,31.0875,29.9575,,15.489,15.139,14.009,0.023,0.075,2.259,7.464,58.116,57.969,1.434,1.43,1.31,4.327,0.032,0.107,0.69,
9/16/2020,SJB02,1,17,5,LOI alysis ,Y,2,65.953,98.6486,0.9586,0.1344,97.5606,SC45,15.8015,31.1205,30.5826,30.3753,,15.319,14.781,14.574,0.035,0.014,3.511,1.402,32.696,31.608,0.807,0.78,1.11,0.443,0.027,0.011,1.194530322,
7/30/2020,SJB02,3,13,6,LOI alysis ,N,2,66.8917,107.4124,0,0.1344,107.2859,SC14,14.8644,24.2299,23.6781,23.5566,,9.366,8.814,8.692,0.059,0.014,5.892,1.379,40.521,40.394,1,0.996,2.38,0.557,0.059,0.014,2.146734825,
12/7/2020,SJB07,1,12,3,LOI analysis ,Y,2,65.8296,116.8672,0.4506,0.1329,116.2827,SC30,16.6445,33.6179,33.4974,33.3983,,16.973,16.853,16.754,0.007,0.006,0.71,0.588,51.038,50.453,1.259,1.245,0.358,0.297,0.009,0.007,0.07,
3/5/2021,SJB13,3,14,5,LOI analysis,Y,2,66.6681,114.6878,0.0837,0.1327,114.443,SC14,15.0376,31.227,30.879,30.7761,,16.189,15.841,15.739,0.021,0.006,2.15,0.65,48.02,47.775,1.185,1.179,1.027,0.31,0.025,0.008,0.65,0.65
11/30/2020,STCH21,1,13,5,LOI analysis ,Y,2,65.8466,85.9536,0.4943,0.1301,85.3503,SC6,13.8187,26.5393,25.403,24.2998,,12.721,11.584,10.481,0.089,0.095,8.933,9.523,20.107,19.504,0.496,0.481,1.742,1.857,0.043,0.046,3.36,
10/26/2020,SJB06,3,12,6,LOI analysis ,Y,2,66.7124,116.0578,0,0.1295,115.9468,SC44,16.7494,34.1198,32.0549,31.9958,,17.37,15.306,15.246,0.119,0.004,11.887,0.386,49.345,49.234,1.217,1.215,5.853,0.19,0.144,0.005,4.544985493,
4/7/2020,SMAR12,2,8,3,LOI alysis ,Y,2,,37.2757,0.0503,0.1285,36.9195,SC12,16.0917,24.3509,24.0316,23.9209,,8.259,7.94,7.829,0.039,0.014,3.866,1.394,37.276,36.92,0.92,0.911,1.427,0.515,0.035,0.013,1.336396745,
1/25/2021,SJB16,2,13,3,LOI analysis ,Y,2,65.8526,115.7023,1.1775,0.1268,114.4127,SC26,16.3858,32.1585,31.9653,31.7949,,15.773,15.58,15.409,0.012,0.011,1.225,1.094,49.85,48.56,1.23,1.198,0.595,0.531,0.015,0.013,0.28,
5/27/2020,SMAR25,1,18,2,LOI alysis ,Y,2,66.7988,98.8794,0.7,0.1266,98.0281,SC35,15.413,26.0825,25.5244,25.0596,,10.67,10.111,9.647,0.052,0.046,5.231,4.597,32.081,31.229,0.791,0.77,1.634,1.436,0.04,0.035,1.882319228,
8/26/2020,SJB13,1,14,6,LOI alysis ,Y,2,65.9786,119.0145,0,0.126,118.8883,SC16,18.2863,32.9565,32.8327,32.7595,,14.67,14.546,14.473,0.008,0.005,0.844,0.503,53.036,52.91,1.308,1.305,0.446,0.266,0.011,0.007,0.127555044,
2/1/2021,SMAR01,9,19,5,LOI analysis,Y,2,66.621,90.9618,0.5241,0.1257,90.3309,SC33,14.4862,24.6974,24.0594,23.7852,,10.211,9.573,9.299,0.062,0.029,6.248,2.864,24.341,23.71,0.6,0.585,1.481,0.679,0.037,0.017,2.29,
8/31/2020,SJB17,1,17,2,LOI alysis ,Y,2,66.8388,95.0554,0.5258,0.1229,94.4043,SC46,14.1338,29.3219,28.6819,28.3651,,15.188,14.548,14.231,0.042,0.022,4.214,2.178,28.217,27.566,0.696,0.68,1.162,0.6,0.029,0.015,1.475530119,
5/27/2020,SMAR25,1,17,3,LOI alysis ,Y,2,66.801,102.9206,0.2917,0.1186,102.49,SC36,15.123,27.5143,27.0421,26.601,,12.391,11.919,11.478,0.038,0.037,3.811,3.701,36.12,35.689,0.891,0.88,1.36,1.321,0.034,0.033,1.314295272,
6/22/2020,SMAR12,1,18,2,LOI alysis ,Y,2,66.7952,115.5546,0.2962,0.1179,115.1225,SC30,16.7991,33.1806,32.6352,32.4546,,16.382,15.836,15.656,0.033,0.011,3.329,1.14,48.759,48.327,1.203,1.192,1.609,0.551,0.04,0.014,1.121746177,
7/1/2020,STCH20,2,8,5,LOI alysis ,N,2,66.7562,100.3813,0.7744,0.114,99.5043,SC1,16.2337,27.1489,26.6953,25.0677,,10.915,10.462,8.834,0.042,0.156,4.156,15.558,33.625,32.748,0.829,0.808,1.361,5.095,0.034,0.126,1.452269129,
2/10/2021,SMAR03,3,16,3,LOI analysis,Y,2,65.8614,100.8416,0.035,0.1106,100.505,SC39,16.6037,29.0156,28.3623,28.1345,,12.412,11.759,11.531,0.053,0.019,5.263,1.937,34.98,34.644,0.863,0.855,1.823,0.671,0.045,0.017,1.9,
11/30/2020,STCH21,1,15,3,LOI analysis ,Y,2,66.7226,86.9533,2.6639,0.1091,84.1993,SC1,16.3385,29.2868,28.3117,27.0892,,12.948,11.973,10.751,0.075,0.102,7.531,10.21,20.231,17.477,0.499,0.431,1.316,1.784,0.032,0.044,2.8,
2/5/2021,SJB17,2,12,6,LOI analysis,Y,2,66.6922,106.5333,0.5952,0.1088,105.8438,SC39,16.2077,28.8052,28.3223,28.1741,,12.598,12.115,11.966,0.038,0.012,3.833,1.223,39.841,39.152,0.983,0.966,1.501,0.479,0.037,0.012,1.32,
8/26/2020,SJB13,1,15,5,LOI alysis ,Y,2,66.8341,126.6157,0.1074,0.1081,126.3988,SC16,18.2809,33.576,33.4646,31.6837,"Preweight for LOI 950 is 31.775.

But need to redo this slice because its unlikely this sample gained weight .",15.295,15.184,13.403,0.007,0.007,0.728,0.677,59.782,59.565,1.475,1.469,0.434,0.403,0.011,0.01,0.081335133,
1/18/2021,SMAR25,2,15,2,LOI analysis,Y,2,66.6753,109.9308,0.7921,0.1079,109.0302,SC3,16.582,30.979,30.286,29.9851,,14.397,13.704,13.403,0.048,0.022,4.814,2.196,43.256,42.355,1.067,1.045,2.039,0.93,0.05,0.023,1.72,
1/18/2021,SJB14,3,16,2,LOI analysis ,Y,2,66.6544,134.1298,0.5516,0.1046,133.4802,SC9,17.3951,31.6691,31.3477,31.1329,,14.274,13.953,13.738,0.023,0.015,2.252,1.539,67.475,66.826,1.665,1.649,1.505,1.029,0.037,0.025,0.69,
1/25/2021,SJB16,2,15,1,LOI analysis ,Y,3,66.7226,138.5628,3.1968,0.1028,135.2835,SC13,16.9472,32.7425,32.574,32.4301,,15.795,15.627,15.483,0.011,0.009,1.067,0.921,71.84,68.561,1.181,1.128,0.731,0.631,0.012,0.01,0.22,
2/8/2021,SMAR23,2,15,5,LOI analysis,Y,2,66.645,109.619,1.539,0.102,107.99,SC53,14.454,30.481,30.1482,29.6974,,16.027,15.694,15.243,0.021,0.029,2.076,2.872,42.974,41.345,1.06,1.02,0.859,1.188,0.021,0.029,0.62,
1/15/2021,STCH06,2,19,3,LOI analysis,Y,2,66.6773,101.783,0.8868,0.1004,100.7812,SC43,15.7012,29.3282,28.6872,27.3913,,13.627,12.986,11.69,0.047,0.1,4.704,9.979,35.106,34.104,0.866,0.841,1.604,3.403,0.04,0.084,1.67,
12/9/2020,STCH06,2,19,3,LOI analysis,Y,2,66.6773,101.783,0.8868,0.1004,100.7812,SC38,16.8421,30.8291,NA,NA,These need to be run again because one of the crucibles exploded in the oven. ,13.987,NA,NA,NA,NA,NA,NA,35.106,34.104,0.866,0.841,NA,NA,NA,NA,NA,
10/14/2020,SJB14,1,16,3,LOI analysis ,Y,2,66.7282,124.2856,0,0.1002,124.1894,SC12,16.1295,33.8204,33.6138,33.3696,,17.691,17.484,17.24,0.012,0.014,1.168,1.397,57.557,57.461,1.42,1.418,0.671,0.803,0.017,0.02,0.25713282,
6/23/2020,SMAR12,3,20,1,LOI alysis ,N,3.6,66.787,147.3815,0.2592,0.0995,146.9578,SC11,15.9339,27.639,27.1914,26.992,,11.705,11.258,11.058,0.038,0.018,3.824,1.771,80.595,80.171,1.105,1.099,3.066,1.42,0.042,0.019,1.319589666,
2/10/2021,SMAR03,3,17,2,LOI analysis,Y,2,66.7321,96.4683,0.4383,0.0983,95.9648,SC9,17.3118,30.6643,29.9111,29.6617,,13.353,12.599,12.35,0.056,0.02,5.641,1.979,29.736,29.233,0.734,0.721,1.649,0.579,0.041,0.014,2.05,
10/7/2020,SJB14,2,18,1,LOI analysis ,Y,3.1,66.7788,173.3028,0.8592,0.0974,172.3097,SC45,15.8338,34.0748,33.9198,33.7074,,18.241,18.086,17.874,0.008,0.012,0.85,1.174,106.524,105.531,1.695,1.68,0.897,1.239,0.014,0.02,0.129893646,
10/5/2020,SJB14,2,18,1,LOI analysis ,Y,3.1,66.7788,173.3028,0.8592,0.0974,172.3097,SC23,17.3404,NA,31.66,31.4976,,NA,14.32,14.157,NA,0.011,NA,1.134,106.524,105.531,1.695,1.68,NA,1.197,NA,0.019,NA,
